trip_distance,trip_duration,hora_del_día,es_fin_de_semana,total_amount
0.91,6.933333333333334,19,0,9.36
1.7,12.233333333333333,18,0,11.3
4.1,20.583333333333332,16,1,21.35
0.99,7.633333333333334,19,0,9.96
1.1,5.433333333333334,22,0,7.3
0.78,4.75,13,1,6.96
0.77,7.016666666666667,9,0,7.8
1.6,5.383333333333334,19,0,9.8
3.87,13.216666666666667,5,0,15.3
1.5,5.9,1,0,9.95
0.61,4.116666666666666,8,0,6.96
1.7,10.016666666666667,14,1,9.3
0.5,6.083333333333333,16,0,7.3
1.74,14.433333333333334,15,0,12.9
3.35,11.466666666666667,8,1,13.3
1.35,5.166666666666667,11,0,6.8
1.45,5.2,16,0,9.52
0.69,3.8,18,0,7.3
0.0,0.1,22,1,3.8
0.81,5.533333333333333,9,0,6.3
1.4,18.066666666666666,22,0,13.3
3.1,9.383333333333333,2,0,15.35
0.7,7.983333333333333,15,0,8.75
0.75,8.766666666666667,11,0,7.8
1.19,6.433333333333334,16,1,8.76
1.3,6.366666666666666,17,1,9.45
1.3,4.116666666666666,2,0,9.1
0.5,5.35,20,0,7.55
1.1,4.166666666666667,20,0,8.15
1.8,8.6,6,0,10.8
0.51,3.683333333333333,15,0,6.36
1.11,6.466666666666667,21,0,7.8
3.3,21.6,0,0,20.75
3.4,27.716666666666665,18,0,23.75
2.01,10.366666666666667,14,0,10.3
0.4,2.25,12,0,4.8
5.75,10.816666666666666,20,1,22.56
0.69,5.633333333333334,21,1,8.0
1.82,12.466666666666667,7,0,10.8
2.4,14.333333333333334,18,1,12.3
1.35,9.766666666666667,18,0,11.3
3.4,11.566666666666666,10,1,13.8
3.8,19.2,22,0,21.8
1.23,6.75,17,1,9.75
0.7,6.683333333333334,23,0,7.3
1.97,27.8,10,0,20.76
4.55,25.0,23,1,20.8
4.92,14.75,3,1,17.8
1.41,6.65,10,1,9.75
1.06,8.966666666666667,14,0,9.96
0.7,4.533333333333333,12,0,7.25
1.54,13.466666666666667,21,0,13.56
0.55,2.683333333333333,19,0,5.8
1.1,5.516666666666667,20,1,7.3
2.3,12.4,8,0,13.8
0.4,1.2333333333333334,2,1,4.8
1.3,15.9,20,0,12.3
4.2,17.366666666666667,21,0,20.5
2.4,10.316666666666666,7,1,14.1
2.65,14.333333333333334,19,1,13.3
2.05,16.916666666666668,10,0,15.36
0.7,4.5,19,1,5.8
1.3,8.616666666666667,20,1,8.8
1.0,11.65,9,0,11.6
1.59,14.533333333333333,12,1,13.56
0.66,7.75,8,0,8.3
0.5,2.4,9,0,5.35
1.98,7.733333333333333,18,0,9.8
4.62,21.1,7,0,23.16
0.98,6.316666666666666,15,1,8.3
1.4,10.216666666666667,20,0,9.3
3.67,23.566666666666666,7,0,19.8
1.06,10.3,9,0,8.3
0.66,5.7,22,0,8.16
2.45,11.25,22,0,14.76
0.91,10.333333333333334,10,0,10.56
2.5,9.15,9,0,12.95
2.53,10.633333333333333,7,1,10.8
3.9,18.183333333333334,22,1,20.16
2.17,12.65,21,0,15.0
1.36,14.85,20,0,13.8
1.2,4.666666666666667,9,0,7.55
1.5,6.033333333333333,22,0,9.95
0.55,6.216666666666667,22,1,8.16
0.6,4.15,19,0,6.8
1.3,5.0,10,1,8.75
1.3,8.816666666666666,0,1,11.0
1.0,4.95,14,1,7.55
0.63,4.95,15,0,6.3
1.3,11.316666666666666,17,0,10.3
0.95,7.216666666666667,7,0,8.16
2.6,22.516666666666666,19,0,16.3
2.14,11.833333333333334,22,0,13.56
1.7,11.3,8,0,12.35
4.3,15.433333333333334,7,1,18.3
0.4,2.533333333333333,16,0,5.8
0.6,4.55,13,1,5.8
1.5,6.816666666666666,21,0,8.8
1.04,12.666666666666666,15,0,9.8
2.1,11.5,23,0,12.96
1.2,5.266666666666667,0,0,7.3
1.67,11.483333333333333,0,1,10.8
0.33,2.65,19,0,6.96
0.65,3.933333333333333,22,0,8.19
2.1,10.616666666666667,21,0,12.95
0.92,5.916666666666667,15,0,6.8
1.0,6.133333333333334,19,1,8.15
1.63,10.033333333333333,22,0,17.0
1.58,13.783333333333333,14,1,11.9
0.96,9.383333333333333,12,0,9.96
1.44,12.266666666666667,17,1,10.3
2.35,11.45,19,0,12.3
0.6,4.4,12,0,5.8
2.0,17.8,7,0,14.8
3.38,17.033333333333335,15,1,18.5
1.91,15.1,18,0,15.36
1.3,9.783333333333333,14,0,11.0
1.1,6.066666666666666,13,0,8.3
0.7,13.666666666666666,9,0,10.3
1.1,11.1,18,0,10.3
0.88,7.183333333333334,20,0,7.3
0.8,3.35,23,0,5.8
2.4,18.583333333333332,14,0,13.8
1.1,8.366666666666667,0,0,8.8
1.4,15.833333333333334,15,0,14.75
0.5,3.6,0,1,5.8
2.46,18.65,9,0,16.3
0.54,3.783333333333333,0,1,5.8
0.82,4.4,19,0,6.8
0.9,11.366666666666667,13,1,10.3
0.61,4.25,17,0,6.3
1.93,14.383333333333333,9,0,14.69
1.76,16.483333333333334,11,1,12.8
3.7,21.166666666666668,0,1,21.3
2.1,13.516666666666667,14,1,14.76
2.1,25.033333333333335,13,0,20.16
0.6,4.7,14,0,5.8
0.4,2.8666666666666667,19,0,5.8
1.07,6.783333333333333,18,1,8.3
0.5,3.35,11,0,5.8
0.86,3.7333333333333334,10,1,6.96
0.9,7.083333333333333,11,1,7.3
3.8,15.716666666666667,19,0,20.15
0.24,10.566666666666666,19,1,9.96
1.29,10.383333333333333,15,0,11.16
0.36,3.1333333333333333,17,0,5.8
1.7,11.133333333333333,7,0,11.15
1.27,7.216666666666667,16,0,8.8
1.84,14.1,9,0,13.56
1.01,6.283333333333333,8,0,9.0
1.55,13.9,15,0,10.8
1.04,7.566666666666666,12,1,9.36
0.59,7.083333333333333,18,1,6.8
3.7,20.15,23,1,16.8
1.1,17.516666666666666,17,0,13.3
2.72,16.383333333333333,15,1,13.8
1.2,6.35,12,1,8.3
2.21,9.916666666666666,14,0,12.96
1.15,10.55,18,0,10.3
1.72,11.133333333333333,11,0,9.8
0.79,5.983333333333333,10,0,6.8
2.09,13.55,8,0,13.56
1.29,5.1,21,1,7.3
0.92,6.1,15,0,8.5
4.78,26.516666666666666,23,0,24.3
1.3,15.55,17,0,13.3
0.73,2.0166666666666666,18,0,5.8
1.67,9.066666666666666,23,0,11.76
1.5,0.25,19,1,16.8
1.03,6.383333333333334,16,0,7.8
1.48,13.85,15,0,10.8
2.2,19.466666666666665,10,0,13.8
1.7,7.8,9,1,10.0
0.97,6.883333333333334,21,0,9.36
0.5,4.666666666666667,8,0,6.95
0.7,10.533333333333333,15,0,8.8
0.84,6.6,12,0,6.8
0.6,3.75,17,1,5.3
0.0,0.1,12,0,15.3
2.59,6.85,2,0,12.36
2.58,8.9,20,0,11.8
1.0,7.433333333333334,16,0,8.3
0.63,5.25,23,1,6.3
3.89,20.166666666666668,15,0,20.16
1.2,6.616666666666666,13,0,9.35
2.6,12.6,10,1,14.75
4.3,14.333333333333334,6,0,15.8
2.11,12.233333333333333,9,1,11.3
1.1,9.833333333333334,9,0,8.8
4.3,18.133333333333333,14,1,17.3
1.1,7.066666666666666,11,0,10.1
0.96,3.3666666666666667,3,0,7.5
3.1,19.883333333333333,16,1,16.8
0.9,4.616666666666666,6,0,7.55
0.79,19.466666666666665,17,0,13.8
1.17,5.616666666666666,5,0,7.8
1.6,14.1,17,1,13.3
0.95,6.533333333333333,21,1,8.76
1.2,5.833333333333333,18,1,8.03
2.24,17.683333333333334,8,0,15.96
0.78,8.933333333333334,17,0,8.8
0.98,8.416666666666666,9,0,10.38
1.67,7.916666666666667,23,0,11.16
2.1,11.833333333333334,14,1,13.55
1.0,7.6,21,0,9.95
3.03,27.583333333333332,9,0,20.3
1.83,9.7,8,0,12.09
1.03,5.25,23,0,7.3
4.4,17.833333333333332,12,0,20.3
2.51,20.133333333333333,18,1,19.24
0.53,8.166666666666666,16,0,8.3
2.14,20.483333333333334,9,0,18.36
1.4,6.8,3,1,8.3
1.6,8.033333333333333,20,0,11.15
0.86,5.366666666666666,9,0,8.3
0.7,6.183333333333334,23,0,8.15
1.5,10.1,10,0,11.15
3.0,17.05,10,0,18.5
1.83,14.516666666666667,16,0,15.36
3.41,20.183333333333334,8,1,19.56
1.77,6.366666666666666,1,1,11.0
2.9,11.966666666666667,22,0,15.36
1.9,11.616666666666667,9,0,11.3
1.2,20.066666666666666,9,0,13.8
1.2,13.266666666666667,12,0,12.35
2.4,18.466666666666665,11,0,16.55
3.15,11.266666666666667,8,1,14.3
1.8,14.683333333333334,9,0,13.8
3.21,11.583333333333334,4,0,13.3
2.2,23.483333333333334,11,0,15.8
0.71,6.166666666666667,14,0,6.8
0.84,7.583333333333333,3,1,8.3
2.97,24.166666666666668,10,0,20.76
0.5,3.216666666666667,19,0,6.67
1.4,11.633333333333333,0,1,10.3
3.9,24.683333333333334,22,1,21.0
0.55,12.45,10,0,11.16
3.25,9.583333333333334,8,1,12.3
0.99,4.516666666666667,10,0,6.3
2.6,9.866666666666667,13,1,13.55
1.29,10.233333333333333,10,0,11.62
1.83,10.266666666666667,2,0,12.36
1.35,8.433333333333334,22,1,8.8
0.7,5.85,23,1,6.8
1.43,21.966666666666665,15,0,17.88
3.3,22.433333333333334,14,0,20.15
1.6,13.5,20,0,10.3
1.94,11.133333333333333,12,1,10.8
1.3,10.683333333333334,8,0,9.3
1.5,8.316666666666666,7,0,10.55
0.88,6.533333333333333,20,1,8.76
0.8,5.016666666666667,16,0,7.3
1.2,11.15,11,0,9.3
1.7,13.716666666666667,0,0,13.55
2.2,9.666666666666666,19,1,10.3
2.01,15.8,9,0,15.3
1.2,28.783333333333335,12,0,17.8
1.3,9.8,12,0,8.8
0.75,4.233333333333333,11,1,5.8
1.69,5.366666666666666,6,0,7.8
0.7,12.383333333333333,12,0,11.15
3.2,19.9,21,0,20.15
0.47,3.4,23,0,5.3
0.7,2.566666666666667,7,1,6.6
3.1,17.85,17,0,18.3
1.1,11.05,16,1,9.8
1.1,8.616666666666667,11,1,8.3
1.02,21.116666666666667,11,0,17.16
0.9,5.35,18,0,8.3
2.68,14.35,22,0,15.96
1.13,5.516666666666667,14,0,6.8
0.99,2.9,5,0,6.3
2.17,19.116666666666667,19,1,17.25
0.4,4.35,15,0,5.3
1.09,8.416666666666666,22,0,8.3
2.94,16.883333333333333,9,0,14.8
1.27,6.35,21,0,9.36
2.7,15.533333333333333,20,0,13.8
0.17,1.45,17,1,3.8
3.52,24.366666666666667,14,1,16.8
0.67,7.35,14,0,8.76
0.8,4.183333333333334,20,0,6.3
1.4,17.283333333333335,16,0,14.8
2.14,8.366666666666667,2,0,9.8
3.04,22.783333333333335,1,1,21.62
0.53,2.8333333333333335,22,0,6.62
0.9,6.483333333333333,20,1,8.75
1.6,6.5,20,1,9.95
1.73,12.733333333333333,15,0,12.36
0.84,7.05,12,0,7.3
1.57,8.283333333333333,21,0,10.7
1.78,15.366666666666667,8,0,13.3
1.41,7.083333333333333,9,0,9.75
0.52,1.9833333333333334,21,0,6.36
0.3,2.5833333333333335,12,0,5.3
2.2,12.666666666666666,17,1,14.15
5.0,13.216666666666667,22,1,21.35
3.6,16.866666666666667,19,0,18.95
0.75,7.466666666666667,2,1,9.36
1.8,6.4,5,0,9.8
2.73,17.366666666666667,0,0,17.76
0.55,3.466666666666667,7,0,6.36
0.59,2.933333333333333,22,0,6.89
1.35,6.233333333333333,20,0,9.0
1.6,11.0,23,1,10.3
1.26,10.016666666666667,21,0,9.3
1.95,12.983333333333333,11,0,13.56
0.6,11.233333333333333,9,0,8.8
0.95,4.383333333333334,19,1,7.56
1.0,6.266666666666667,7,0,7.3
0.64,3.75,7,0,5.3
0.37,4.1,13,0,5.3
2.54,9.666666666666666,23,0,13.56
1.3,9.233333333333333,8,0,8.8
0.4,2.3666666666666667,9,0,4.3
0.7,9.433333333333334,22,0,10.55
0.54,3.6666666666666665,8,0,6.36
1.1,6.383333333333334,20,0,9.3
1.45,11.333333333333334,19,0,12.96
0.76,4.266666666666667,10,0,5.8
1.09,10.566666666666666,13,0,8.8
1.04,6.416666666666667,22,1,9.12
1.1,9.966666666666667,9,0,10.55
0.6,0.2,16,0,3.3
1.25,12.716666666666667,10,0,11.3
1.33,9.633333333333333,18,1,10.38
1.31,8.583333333333334,22,0,11.44
1.52,12.933333333333334,7,0,12.96
0.9,3.466666666666667,9,1,5.8
0.45,6.5,13,0,6.3
0.62,5.883333333333334,16,0,7.3
2.02,12.35,23,1,14.69
2.4,19.2,20,0,16.3
3.3,16.05,3,1,17.75
0.99,9.416666666666666,18,0,9.3
0.7,13.55,15,0,12.36
0.6,5.566666666666666,14,0,5.8
2.73,16.716666666666665,16,1,13.8
0.3,6.1,12,0,6.3
1.17,9.366666666666667,19,0,10.8
1.0,6.416666666666667,13,1,6.8
1.7,17.8,14,0,12.3
1.2,8.766666666666667,18,0,11.15
3.6,19.1,0,1,19.8
2.8,14.966666666666667,15,1,16.6
1.13,3.6666666666666665,8,1,7.56
2.33,21.116666666666667,21,0,18.36
1.4,7.8,17,0,11.16
2.25,9.7,23,1,10.8
2.82,27.5,19,0,18.8
1.76,12.233333333333333,9,0,12.96
1.6,8.783333333333333,21,0,11.75
4.67,20.016666666666666,11,0,17.8
0.62,3.5833333333333335,22,1,5.8
3.6,15.3,10,1,17.75
1.9,8.166666666666666,8,0,9.3
1.38,11.166666666666666,20,1,11.76
1.7,6.316666666666666,22,0,11.0
1.41,9.783333333333333,16,0,12.36
1.19,8.066666666666666,9,0,8.97
0.6,3.65,9,0,6.3
2.7,17.0,19,0,18.36
0.5,5.8,20,0,6.8
1.77,11.15,21,0,10.3
0.9,6.533333333333333,8,0,8.5
1.03,6.85,0,0,7.8
5.01,24.25,7,0,24.36
0.56,1.75,22,0,6.36
2.11,11.15,7,0,12.3
0.94,11.55,8,0,12.09
0.9,11.183333333333334,15,0,11.4
0.52,8.916666666666666,0,1,8.3
4.3,15.516666666666667,23,0,20.75
0.4,5.0,18,0,8.15
1.3,12.15,10,0,10.3
1.66,7.35,23,0,10.56
0.92,4.333333333333333,20,0,7.56
2.5,14.233333333333333,20,0,13.3
0.5,2.5833333333333335,11,1,4.8
2.41,16.133333333333333,19,0,16.56
1.0,6.716666666666667,8,0,7.3
2.5,9.583333333333334,8,1,13.5
0.9,7.983333333333333,3,1,8.3
1.42,6.2,17,1,8.76
5.2,9.816666666666666,14,0,18.3
1.7,22.0,14,1,17.76
1.1,3.6,22,1,8.5
2.48,11.066666666666666,19,1,12.3
3.84,20.066666666666666,8,0,20.76
1.61,5.533333333333333,7,1,7.8
1.97,13.916666666666666,15,0,13.56
1.0,11.233333333333333,9,0,10.55
5.1,21.216666666666665,18,1,24.35
2.45,12.866666666666667,8,1,14.3
0.6,5.3,1,0,6.8
0.92,5.883333333333334,19,1,8.16
2.35,13.416666666666666,18,0,14.8
0.57,3.4166666666666665,17,0,8.19
1.4,13.116666666666667,12,0,13.5
0.31,7.1,16,1,6.8
2.1,21.833333333333332,0,1,15.8
0.9,6.383333333333334,11,1,7.8
0.9,4.15,20,1,7.55
1.07,7.466666666666667,11,0,7.8
2.2,19.216666666666665,19,0,16.0
4.48,10.0,4,0,15.3
1.1,10.3,14,1,10.55
2.2,14.166666666666666,11,0,12.3
2.15,11.45,16,1,13.39
1.98,12.666666666666666,11,1,10.8
0.91,26.766666666666666,8,0,19.56
3.1,15.183333333333334,21,0,13.8
5.5,18.4,22,0,23.3
0.97,8.366666666666667,13,1,7.8
5.5,27.083333333333332,16,1,22.3
1.1,15.083333333333334,10,0,11.3
3.8,15.866666666666667,20,0,18.95
1.41,11.65,7,0,11.76
1.8,15.916666666666666,19,1,15.3
1.5,12.333333333333334,8,0,10.3
1.4,10.016666666666667,18,1,10.0
1.1,6.15,20,1,7.8
1.4,6.583333333333333,17,1,7.8
2.1,11.75,2,1,12.55
1.53,16.0,17,0,12.8
1.4,5.8,20,1,9.35
1.61,6.95,21,0,9.96
0.0,7.55,14,0,6.8
0.53,4.116666666666666,13,0,6.8
1.2,3.5833333333333335,20,1,7.8
1.3,9.2,0,1,10.55
3.3,25.216666666666665,17,1,21.8
0.7,6.383333333333334,6,0,6.8
2.29,9.816666666666666,6,0,12.8
3.2,13.616666666666667,11,1,13.3
2.49,13.083333333333334,9,0,14.16
2.39,10.333333333333334,22,0,13.56
2.26,14.116666666666667,20,0,14.3
1.24,10.3,0,1,11.16
2.1,16.066666666666666,23,0,15.35
0.8,7.733333333333333,22,0,9.96
0.2,2.7,15,0,4.3
0.8,3.95,17,0,5.8
0.74,9.35,7,0,9.96
4.69,12.683333333333334,1,1,18.96
2.5,13.266666666666667,23,1,15.35
3.7,19.566666666666666,17,1,17.8
2.7,26.083333333333332,10,0,17.3
1.6,12.833333333333334,10,0,10.8
0.41,1.55,16,0,5.3
1.1,11.133333333333333,17,0,9.8
1.14,9.416666666666666,0,0,12.09
0.4,3.15,17,1,5.75
0.6,4.466666666666667,8,0,6.8
1.3,9.266666666666667,17,1,10.55
1.3,9.95,18,1,10.8
2.02,10.433333333333334,11,1,12.05
1.49,7.183333333333334,23,1,9.8
3.28,13.466666666666667,6,1,17.94
1.48,9.366666666666667,3,0,9.8
2.71,21.35,10,0,18.96
1.2,12.85,19,0,12.95
3.41,22.25,19,1,16.8
2.4,20.033333333333335,21,0,17.76
1.37,9.866666666666667,0,1,11.16
1.43,8.833333333333334,22,1,10.56
1.28,5.25,11,0,8.16
0.77,7.166666666666667,21,0,9.3
3.69,21.916666666666668,14,1,19.8
1.0,8.633333333333333,20,0,8.3
2.0,12.783333333333333,20,0,11.8
1.35,12.183333333333334,11,0,9.8
0.78,4.066666666666666,15,1,6.96
1.8,8.516666666666667,2,1,11.75
1.6,9.466666666666667,2,1,10.8
2.41,9.983333333333333,0,0,11.3
0.94,7.516666666666667,18,1,7.3
0.5,5.05,0,1,6.3
2.1,11.266666666666667,18,0,12.3
0.7,7.166666666666667,15,0,6.8
2.0,8.2,1,1,9.8
2.97,15.8,22,0,17.16
1.54,8.516666666666667,17,1,9.68
0.66,4.466666666666667,18,0,8.84
1.3,8.95,8,0,8.3
1.3,11.716666666666667,8,0,10.8
0.38,6.516666666666667,10,0,6.3
1.62,9.333333333333334,14,0,9.3
4.9,14.183333333333334,0,1,18.3
1.2,10.8,14,1,11.6
1.08,4.916666666666667,20,1,8.16
5.1,24.85,20,1,22.8
2.61,12.283333333333333,18,0,12.8
1.31,6.416666666666667,16,0,10.38
3.18,11.8,0,0,16.56
0.57,8.366666666666667,14,0,6.8
1.74,9.65,14,0,11.3
1.58,5.25,19,0,9.96
1.18,7.3,19,0,11.0
0.71,5.0,23,0,6.3
0.4,7.283333333333333,20,0,8.75
1.49,10.633333333333333,20,0,11.76
0.9,4.916666666666667,2,0,6.8
0.8,4.883333333333334,16,0,9.1
2.81,14.483333333333333,16,0,17.94
2.42,12.366666666666667,10,1,11.8
1.8,22.516666666666666,13,0,18.35
1.79,7.566666666666666,17,0,10.38
1.85,10.35,20,0,12.36
0.58,1.9833333333333334,9,0,4.8
0.7,3.8666666666666667,20,0,5.8
1.2,8.666666666666666,19,0,11.15
1.24,11.133333333333333,15,1,9.3
1.59,6.433333333333334,7,0,9.36
2.45,10.583333333333334,13,0,13.56
1.83,9.833333333333334,1,1,12.88
0.0,1.5166666666666666,14,0,3.8
1.9,6.45,2,1,11.15
0.71,3.7333333333333334,18,0,7.56
1.4,15.65,13,0,13.3
1.58,8.033333333333333,19,0,11.76
2.6,12.566666666666666,7,0,14.15
0.91,5.033333333333333,15,0,6.3
2.18,26.15,9,0,22.49
0.9,4.983333333333333,19,0,8.75
1.94,10.0,15,0,11.76
2.2,9.5,9,1,9.8
0.6,7.266666666666667,9,0,8.16
1.03,10.716666666666667,18,0,12.25
3.44,28.966666666666665,7,0,23.76
0.5,1.7333333333333334,0,0,6.3
3.1,16.516666666666666,21,0,17.16
1.2,19.55,17,0,14.3
5.2,22.133333333333333,21,0,20.3
1.31,17.366666666666667,12,0,14.76
2.62,15.583333333333334,20,0,17.94
0.7,3.35,5,0,7.55
1.1,4.2,6,0,6.3
1.0,8.8,17,0,9.3
0.6,4.25,23,0,8.15
0.91,3.45,19,0,6.8
2.4,22.2,19,1,15.3
1.1,7.766666666666667,14,1,9.8
1.46,10.266666666666667,7,0,11.3
1.7,11.716666666666667,22,0,12.95
0.92,6.966666666666667,10,0,7.3
1.06,7.583333333333333,16,0,10.56
1.5,9.1,12,0,9.3
2.43,22.533333333333335,14,0,18.17
1.3,23.066666666666666,11,1,16.3
1.83,11.633333333333333,23,1,13.5
2.4,8.016666666666667,22,0,13.5
4.27,13.083333333333334,1,0,16.8
0.74,14.65,13,0,12.96
4.9,16.916666666666668,3,1,23.15
0.45,4.35,15,0,6.36
1.38,7.416666666666667,6,0,8.8
4.2,18.933333333333334,21,0,22.3
1.92,11.983333333333333,16,0,14.16
0.9,6.0,15,1,8.05
1.51,15.733333333333333,11,0,11.8
0.8,4.366666666666666,7,0,6.3
1.8,7.3,20,0,8.8
1.14,8.666666666666666,20,0,9.3
1.7,7.933333333333334,0,1,11.6
1.17,12.983333333333333,21,1,10.8
0.68,5.233333333333333,18,0,9.12
4.71,9.5,20,0,20.3
0.2,2.566666666666667,16,0,6.35
2.34,15.316666666666666,11,0,14.76
0.61,3.65,18,1,6.1
1.3,20.0,9,0,15.95
0.9,7.3,10,0,9.49
2.2,7.733333333333333,8,1,11.6
3.34,21.95,18,1,20.76
0.99,13.883333333333333,12,0,12.36
0.5,3.3833333333333333,21,0,5.8
4.68,19.4,22,0,23.79
1.34,6.433333333333334,7,0,9.36
1.54,7.316666666666666,19,0,10.56
0.6,5.516666666666667,10,1,7.55
1.0,11.716666666666667,19,0,11.75
0.82,6.1,22,1,6.8
0.4,3.033333333333333,13,0,6.24
0.56,3.183333333333333,19,0,6.8
4.15,11.3,21,0,18.36
1.0,4.516666666666667,8,1,7.3
1.4,11.85,14,0,11.75
1.51,13.916666666666666,20,0,11.3
1.7,9.9,13,0,11.75
4.37,19.25,1,1,21.96
1.2,4.366666666666666,8,0,6.8
2.33,26.2,13,0,20.16
5.55,16.516666666666666,22,0,19.8
1.8,21.483333333333334,9,0,17.75
1.39,8.033333333333333,21,0,10.56
0.59,4.366666666666666,14,0,6.96
1.26,8.216666666666667,19,0,9.3
1.34,13.5,12,0,12.96
3.87,16.65,17,0,20.16
3.1,19.883333333333333,17,1,17.3
0.4,3.033333333333333,1,1,6.36
1.3,4.866666666666666,6,0,8.75
1.97,10.233333333333333,17,1,11.76
0.69,3.0833333333333335,14,1,6.3
0.7,4.366666666666666,7,0,6.96
2.17,12.1,20,0,12.3
1.7,9.266666666666667,6,0,9.3
2.3,12.366666666666667,19,0,12.8
1.0,5.033333333333333,2,0,6.8
0.72,5.416666666666667,16,0,8.76
1.25,3.533333333333333,17,0,8.3
2.0,6.866666666666666,21,0,10.3
0.9,7.983333333333333,9,0,9.1
1.13,14.366666666666667,10,0,10.8
1.38,9.466666666666667,18,0,11.16
3.5,14.9,0,0,17.6
1.5,13.683333333333334,7,0,11.88
0.73,5.216666666666667,19,1,6.3
2.1,12.733333333333333,10,1,11.3
1.05,4.866666666666666,13,1,6.3
1.7,10.0,23,0,11.75
3.6,27.716666666666665,14,0,23.75
1.8,19.083333333333332,10,0,16.6
0.9,3.3833333333333333,8,0,6.8
0.6,3.0833333333333335,14,0,4.8
1.1,11.216666666666667,18,0,12.36
2.42,15.05,17,0,16.0
2.68,15.483333333333333,23,0,15.3
1.62,14.833333333333334,15,0,11.3
1.72,7.666666666666667,23,1,11.16
1.51,8.116666666666667,21,0,9.8
0.4,4.883333333333334,12,1,7.25
0.9,4.733333333333333,16,0,8.75
1.7,17.366666666666667,22,0,12.8
1.85,20.666666666666668,21,0,17.02
1.8,12.05,17,0,13.55
2.0,15.966666666666667,14,0,14.15
3.16,13.883333333333333,6,0,15.96
0.9,8.633333333333333,13,0,7.8
1.07,15.35,18,0,14.76
0.9,7.7,16,1,7.3
1.29,12.783333333333333,14,0,10.3
0.55,5.716666666666667,22,0,6.8
0.83,8.9,18,1,9.36
1.98,7.533333333333333,6,0,9.3
1.11,10.233333333333333,21,1,11.16
2.5,21.2,14,0,17.3
0.91,15.45,17,0,12.8
2.1,11.35,21,0,12.96
1.33,8.516666666666667,19,0,11.16
1.0,5.45,21,1,7.8
1.75,21.566666666666666,13,0,14.3
1.14,4.283333333333333,12,1,7.56
1.2,6.383333333333334,13,0,8.76
0.1,4.016666666666667,16,1,5.3
1.0,4.083333333333333,19,0,8.75
1.62,9.816666666666666,20,1,11.76
3.6,12.933333333333334,3,0,15.3
1.08,5.9,8,0,6.8
2.4,12.216666666666667,6,0,12.98
2.7,20.933333333333334,16,0,19.56
1.32,15.25,8,0,13.0
3.3,13.366666666666667,20,0,15.8
1.5,4.75,21,0,9.35
2.63,21.283333333333335,8,0,16.8
0.67,5.266666666666667,10,0,7.3
0.99,13.966666666666667,21,0,13.56
0.8,3.0,16,1,7.5
3.92,20.333333333333332,22,0,21.96
2.0,15.683333333333334,11,0,14.75
2.27,22.666666666666668,13,0,18.96
4.87,24.0,17,1,22.3
0.38,2.6333333333333333,21,0,5.3
0.31,8.433333333333334,13,0,7.3
1.18,10.4,12,0,9.8
0.78,4.383333333333334,13,1,5.8
0.4,6.883333333333334,14,1,6.8
1.16,9.633333333333333,14,0,9.96
0.5,3.4166666666666665,21,0,5.8
4.4,21.883333333333333,21,0,22.3
2.3,18.383333333333333,18,0,17.8
1.7,25.45,10,0,19.55
5.5,16.65,10,0,23.75
1.0,9.733333333333333,12,0,9.95
0.73,6.283333333333333,16,0,9.36
1.07,5.733333333333333,21,0,8.3
0.0,0.0,20,0,10.8
1.91,10.816666666666666,18,0,13.5
3.64,13.65,12,1,17.76
2.34,14.2,17,0,15.96
0.6,5.916666666666667,15,0,6.3
1.07,10.333333333333334,13,1,8.8
0.87,5.166666666666667,21,0,6.8
1.14,7.566666666666666,14,0,9.36
1.0,6.716666666666667,17,0,9.95
1.13,15.7,8,0,14.12
1.08,4.15,11,1,7.24
1.01,5.866666666666666,1,1,8.76
1.8,9.133333333333333,22,0,11.75
2.0,13.866666666666667,22,0,13.55
2.03,15.983333333333333,12,0,9.8
2.3,7.533333333333333,6,0,10.3
2.0,7.683333333333334,5,0,9.8
1.12,18.716666666666665,12,0,12.8
1.3,6.3,20,1,9.35
1.12,9.483333333333333,8,0,10.56
2.69,18.016666666666666,0,1,16.83
1.3,8.483333333333333,21,0,9.8
1.1,8.516666666666667,17,0,11.4
1.15,23.066666666666666,18,0,15.8
0.4,3.25,22,0,6.63
3.04,24.6,15,0,20.76
2.42,14.05,12,1,14.16
0.7,2.8666666666666667,14,0,6.35
2.4,18.6,15,0,14.3
1.06,7.983333333333333,15,0,7.8
0.7,5.383333333333334,21,1,8.8
1.3,6.716666666666667,23,0,8.3
0.74,2.0,22,1,5.3
0.8,6.916666666666667,9,0,8.15
1.3,7.8,13,1,8.3
1.58,10.616666666666667,20,0,11.8
1.1,8.383333333333333,22,1,8.3
1.7,9.9,23,0,9.8
1.47,10.05,22,1,10.5
3.5,15.366666666666667,21,1,15.3
3.6,13.616666666666667,21,1,18.35
1.3,10.933333333333334,12,0,11.75
2.8,10.166666666666666,20,1,11.8
0.2,2.533333333333333,20,0,4.8
0.7,7.283333333333333,15,0,8.4
0.43,4.75,15,0,7.54
1.4,10.95,16,0,10.3
3.7,13.9,2,1,17.75
0.8,7.083333333333333,17,1,6.8
0.43,1.5333333333333334,6,0,4.8
0.91,6.9,18,0,10.38
1.4,6.65,23,0,9.8
0.48,2.65,20,0,5.3
1.51,10.616666666666667,12,0,12.09
0.46,3.2333333333333334,11,1,5.76
0.53,2.95,0,0,6.36
1.34,11.75,12,0,11.55
